group,query,rank,id,title,author,likes,comments,score,detail_sample
proxy_copy,发疯文学 小动物,9,68e7953a00000000070087cc,鸡，谁懂？,Tila酱,117368,5232,14,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""68e7953a00000000070087cc"",         ""model_type"": ""note"",         ""note_card"": {           ""last_update_time"": 1760007483000,           ""type"": ""normal"",           ""user"": {             ""user_id"": ""61f8dc6700000000210268d9"",             ""nickname"": ""Tila酱"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jd09af22i005oforhjocq6p3ruc9lg"",             ""xsec_token"": ""ABqXMCvJkZTYKdBz_0haSC5UUy1yjz7lEQIFc84AKxC9w=""           },           ""image_list"": [             {               ""file_id"": """",               ""width"": 1240,               ""url"": """",               ""trace_id"": """",               ""info_list"": [                 {                   ""image_scene"": ""WB_PRV"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081929/6e7f0eeaf39b1ec504e9a7f3041fdf2a/notes_pre_post/1040g3k031ndr1lg3kq3g5oforhjocq6pghvllf0!nd_prv_wlteh_webp_3""                 },                 {                   ""image_scene"": ""WB_DFT"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081929/6e06a812a5df1ab8d39e577bf00f77ee/notes_pre_post/1040g3k031n"
proxy_copy,淡淡的疯感 文案,4,69dc59a7000000001a02356a,你在胡说八道些什么啊,irasutoya插画小人,27705,683,14,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69dc59a7000000001a02356a"",         ""model_type"": ""note"",         ""note_card"": {           ""type"": ""normal"",           ""title"": ""你在胡说八道些什么啊"",           ""desc"": ""因为怀着乱七八糟的心情所以这样说了\n\t\n#irasutoya[话题]# #插画小人[话题]# #日本小人表情包[话题]# #表情包分享[话题]# #胡说八道[话题]# #精神状态[话题]# #抽象[话题]# #无厘头[话题]# #莫名其妙[话题]# #淡淡的疯感[话题]#"",           ""user"": {             ""nickname"": ""irasutoya插画小人"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3166cd3uoioj05plirbejchuj2qu0sdg"",             ""xsec_token"": ""ABNAt7Mtu4y8XY-bC7Y1LGUxuctaL49vRjcGczIiwtoJY="",             ""user_id"": ""66b2dadd000000000d0247d3""           },           ""interact_info"": {             ""comment_count"": ""683"",             ""share_count"": ""6198"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""2.8万"",             ""collected"": false,             ""collected_count"": ""7947""           },           ""image_list"": [             {               ""trace_id"": """",               ""info_list"": [                 {                   ""image_scene"": ""WB_PRV"",         "
proxy_copy,发疯文学 小动物,2,67218ee2000000001b02d6cd,拒绝PUA！适合中国宝宝的心理咨询！,歪嘴小锅巴,13205,695,12,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""67218ee2000000001b02d6cd"",         ""model_type"": ""note"",         ""note_card"": {           ""type"": ""normal"",           ""interact_info"": {             ""liked"": false,             ""liked_count"": ""1.3万"",             ""collected"": false,             ""collected_count"": ""5751"",             ""comment_count"": ""695"",             ""share_count"": ""5357"",             ""followed"": false,             ""relation"": ""none""           },           ""at_user_list"": [],           ""last_update_time"": 1730252515000,           ""share_info"": {             ""un_share"": false           },           ""note_id"": ""67218ee2000000001b02d6cd"",           ""title"": ""拒绝PUA！适合中国宝宝的心理咨询！"",           ""desc"": ""#猫咪表情包[话题]# #打工人表情包[话题]# #发疯文学[话题]# #meme梗图[话题]# #搞笑表情包[话题]# #搞笑文案[话题]# #精神状态[话题]#"",           ""user"": {             ""user_id"": ""6059bc5c00000000010087ab"",             ""nickname"": ""歪嘴小锅巴"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vn5uj3j5q005o2pnhe091tb9d224c8"",             ""xsec_token"": ""ABd1mRmpKluYPK3zsRV0-TxedabcNfmFM-BnFo8-JJYAQ=""           },           ""image_list"": [       "
proxy_copy,发疯文学 小动物,6,69a82682000000002603f5f2,猪蹄山下,一只飞出猪栏的猪,12291,703,12,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""items"": [       {         ""note_card"": {           ""title"": ""猪蹄山下"",           ""desc"": ""是的，最近被压在猪蹄山下了，要不要去西天取经呢？等我睡个好觉，醒了再仔细想一想……#小猪[话题]# #轻漫计划[话题]# #可爱[话题]# #幽默[话题]# #猪瘾犯了[话题]# #脑洞[话题]# #治愈系漫画[话题]# #治愈[话题]# #治愈系[话题]#"",           ""user"": {             ""user_id"": ""5ef6b0150000000001005a34"",             ""nickname"": ""一只飞出猪栏的猪"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b16j9q8mq605nnmm0ag8mhk9nqg5kg"",             ""xsec_token"": ""ABc7gPJ33d10PjTb2AU0UkB6H5Lqn5II5L_9DnND46f9c=""           },           ""interact_info"": {             ""comment_count"": ""703"",             ""share_count"": ""9834"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""1.2万"",             ""collected"": false,             ""collected_count"": ""2073""           },           ""tag_list"": [             {               ""id"": ""5bfbf7e03f6add0001988742"",               ""name"": ""小猪"",               ""type"": ""topic""             },             {               ""name"": ""轻漫计划"",               ""type"": ""topic"",               ""id"": ""5dfc764b000000000100623b""             },             {    "
pet_companion,情绪日记 app,8,69b26c57000000000c015991,讨厌发朋友圈的人有救了！！,711椰子汁超好喝,13015,802,14,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69b26c57000000000c015991"",         ""model_type"": ""note"",         ""note_card"": {           ""last_update_time"": 1773300823000,           ""share_info"": {             ""un_share"": false           },           ""note_id"": ""69b26c57000000000c015991"",           ""type"": ""normal"",           ""title"": ""讨厌发朋友圈的人有救了！！"",           ""user"": {             ""user_id"": ""6959d38e000000002b01ea5a"",             ""nickname"": ""711椰子汁超好喝"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qtmph7gno005qapqe7arqiq2dbcef8"",             ""xsec_token"": ""ABL49QN5-dGr1DR1m_TgzmbBdQSjubPGk335ROj-IBrng=""           },           ""tag_list"": [             {               ""id"": ""5d64d94c000000000103d1ee"",               ""name"": ""小众APP"",               ""type"": ""topic""             },             {               ""id"": ""5d7059080000000002000392"",               ""name"": ""宝藏软件"",               ""type"": ""topic""             },             {               ""type"": ""topic"",               ""id"": ""54441be6d6e4a9072764d764"",               ""name"": ""APP""             },             {               ""id"": ""587b8e"
pet_companion,桌面宠物,1,69e9a8000000000023017962,实在没招了..搓了一个桌宠监督我不要分心,桌宠墩墩,6288,1196,10,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69e9a8000000000023017962"",         ""model_type"": ""note"",         ""note_card"": {           ""interact_info"": {             ""share_count"": ""1199"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""6288"",             ""collected"": false,             ""collected_count"": ""3319"",             ""comment_count"": ""1196""           },           ""image_list"": [             {               ""width"": 3024,               ""live_photo"": false,               ""height"": 4032,               ""url"": """",               ""trace_id"": """",               ""info_list"": [                 {                   ""image_scene"": ""WB_PRV"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/699d5641ee37007dd01af4a080ba3e8f/note_pre_post_uhdr/1040g3r031v9rojrt2g1g4ag2k700imarrmdhb0g!nd_prv_wlteh_webp_3""                 },                 {                   ""image_scene"": ""WB_DFT"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/d75545914f2f59489cf85a560152e949/note_pre_post_uhdr/1040g3r031v9rojrt2g1g4ag2k70"
pet_companion,电子宠物 陪伴,1,69d494c0000000001e00f70c,手搓AI人机恋,浙A梁司徒,2151,627,7,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""items"": [       {         ""id"": ""69d494c0000000001e00f70c"",         ""model_type"": ""note"",         ""note_card"": {           ""title"": ""手搓AI人机恋"",           ""interact_info"": {             ""liked"": false,             ""liked_count"": ""2151"",             ""collected"": false,             ""collected_count"": ""1057"",             ""comment_count"": ""627"",             ""share_count"": ""123"",             ""followed"": false,             ""relation"": ""none""           },           ""tag_list"": [             {               ""id"": ""6167b43a000000000101e223"",               ""name"": ""AI聊天"",               ""type"": ""topic""             },             {               ""id"": ""64a393b000000000380193c1"",               ""name"": ""ai陪伴"",               ""type"": ""topic""             },             {               ""id"": ""5fbe386b00000000010020f6"",               ""name"": ""小手机"",               ""type"": ""topic""             },             {               ""name"": ""内测"",               ""type"": ""topic"",               ""id"": ""5d6668f7000000000103b22d""             },             {               ""id"": ""5c3423e9000000000a03daeb"",               ""name"": ""小众app"",               ""type"": ""topic"""
pet_companion,情绪日记 app,2,686b8b00000000001d00c7ef,超爱的日记App｜可爱又实用，越用越上头！,EMMO App,80,382,6,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""items"": [       {         ""id"": ""686b8b00000000001d00c7ef"",         ""model_type"": ""note"",         ""note_card"": {           ""tag_list"": [             {               ""type"": ""topic"",               ""id"": ""5fcb041a00000000010013d1"",               ""name"": ""emmo""             },             {               ""id"": ""5e74e79700000000010085c9"",               ""name"": ""情绪日记"",               ""type"": ""topic""             },             {               ""id"": ""6242ed4e000000000100337c"",               ""name"": ""情绪管理"",               ""type"": ""topic""             },             {               ""id"": ""5c0b38d74ad7dc00016de4a9"",               ""name"": ""心情打卡"",               ""type"": ""topic""             },             {               ""id"": ""6283b2380000000001007c6a"",               ""name"": ""EMMO日记"",               ""type"": ""topic""             },             {               ""id"": ""5c16416d000000000300b150"",               ""name"": ""生活记录"",               ""type"": ""topic""             }           ],           ""last_update_time"": 1751878401000,           ""type"": ""normal"",           ""user"": {             ""user_id"": ""60b35f86000000000101f742"",             ""nickname"": """
pet_companion,电子宠物 陪伴,2,69fcb090000000002301487e,被老公做成电子宠物，陪伴式coding,打工季牛牛看世界🎄,1,2,4,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69fcb090000000002301487e"",         ""model_type"": ""note"",         ""note_card"": {           ""ip_location"": ""江苏"",           ""desc"": ""codex新出的功能好有意思\n上传照片能生成电子宠物\n会根据任务的变化呈现不一样的表情和动作\n任务等待的时候睡觉\n任务失败的时候比我先哭\n\t\n主打沉浸式陪伴~\n\t\nP8是原图 特别还原！！小衣服太可爱了\n\t\n#codex[话题]# #ai[话题]# #agent[话题]# #ai工作效率[话题]# #程序员[话题]# #情绪价值[话题]#"",           ""user"": {             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rq6hv36io605nqac3hg89k4rjfvtso"",             ""xsec_token"": ""ABIiw1TlQb_Sm5qGtjn5BSW6VDHFWMVHl4NUFn78V65FI="",             ""user_id"": ""5f4a60e30000000001002684"",             ""nickname"": ""打工季牛牛看世界🎄""           },           ""time"": 1778167952000,           ""title"": ""被老公做成电子宠物，陪伴式coding"",           ""at_user_list"": [],           ""last_update_time"": 1778168750000,           ""interact_info"": {             ""comment_count"": ""2"",             ""share_count"": ""5"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""1"",             ""collected"": false,             ""collected_count"": ""1""           },           ""share_in"
pet_companion,虚拟宠物 app,10,68455824000000002300d4c1,云养小宠物！超级治愈！打发时间一定要玩💓💓,lulu不爱吃土豆🥔,2986,363,4,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""68455824000000002300d4c1"",         ""model_type"": ""note"",         ""note_card"": {           ""interact_info"": {             ""collected"": false,             ""collected_count"": ""1232"",             ""comment_count"": ""363"",             ""share_count"": ""809"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""2986""           },           ""at_user_list"": [],           ""time"": 1749375012000,           ""share_info"": {             ""un_share"": false           },           ""note_id"": ""68455824000000002300d4c1"",           ""type"": ""normal"",           ""title"": ""云养小宠物！超级治愈！打发时间一定要玩💓💓"",           ""tag_list"": [             {               ""id"": ""5d429a240000000017017cef"",               ""name"": ""宝藏APP"",               ""type"": ""topic""             },             {               ""id"": ""5bf3ec85c3f6740001d402d1"",               ""name"": ""软件推荐"",               ""type"": ""topic""             },             {               ""id"": ""587b8e40b46c5d0e9255edd9"",               ""name"": ""实用app"",               ""type"": ""topic""             },        "
pet_companion,情绪日记 app,5,697d5659000000001a026da2,【iOS 安卓已上架】Mubble洗心日记：情绪标签,Mubble洗心日记,21,8,4,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""697d5659000000001a026da2"",         ""model_type"": ""note"",         ""note_card"": {           ""last_update_time"": 1770084357000,           ""note_id"": ""697d5659000000001a026da2"",           ""type"": ""normal"",           ""title"": ""【iOS 安卓已上架】Mubble洗心日记：情绪标签"",           ""desc"": ""V1.0.29  版本全平台已上线！\n（iOS，国内安卓，Google Play）\n\t\n【V1.0.29 版本具体更新】\n1.支持添加情绪标签&对应的表情\n2.优化后台切换体验\n3.修复部分bug\n\t\n【详细说明】 1.情绪标签\n1）目前参考 ekman 基本情绪理论和情绪轮，以及部分用户建议，暂时支持了 11 种情绪。\n2）支持：主情绪，副情绪\n3）情绪花瓣按钮支持两种显示模式：表情，文字。可以在“选择情绪”页面设置。\n4）目前仅仅默认的表情包（经典心情表情3），支持显示情绪标签对应的表情；其他表情包暂仅仅支持显示情绪名称\n5）后面会再扩展。需要什么情绪，及时联系我！\n\t\n2.后台切换\nApp退到后台后，超过【5分钟】，再次进入app，\n1）会自动切换到当天的时间，这样添加当天日记更方便了，不用手动切换时间。\n2）如果设置了密码，需要输入密码以继续使用\n\t\n【正在做】\n定期总结&分享；鸿蒙适配\n\t\n【接下来做】\nV2.0.0 版本：账号系统\n感谢小伙伴的支持和关注！\n#情绪日记[话题]# #记录情绪[话题]# #心情日记[话题]# #小众APP[话题]# #宝藏APP[话题]# #日记App[话题]# #宝藏软件[话题]#"",           ""user"": {             ""user_id"": ""6639768900000000070074bd"",             ""nickname"": ""Mubble洗心日记"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v4krug4iq005phpeq4hot5t3s2gfgo"",             ""xsec_token"": ""ABg1JxSVecggN9OAxZu"
pet_companion,情绪日记 app,10,664f5355000000001303e6f8,APP分享 | 这些治愈系APP，你拥有了吗？,遇己小岛,1479,355,4,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""664f5355000000001303e6f8"",         ""model_type"": ""note"",         ""note_card"": {           ""interact_info"": {             ""collected_count"": ""922"",             ""comment_count"": ""355"",             ""share_count"": ""271"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""1479"",             ""collected"": false           },           ""at_user_list"": [],           ""time"": 1716474709000,           ""share_info"": {             ""un_share"": false           },           ""desc"": ""今天给大家分享4个超实用治愈系APP\n在疲惫、压力大的时候，让你的心灵得到放松和治愈！🌿💖\n🌲 林间疗愈室\n可爱治愈的小动物，在你情绪低落的时刻可以找TA们倾诉\n24小时在线的AI心灵动物们随时为你提供心灵支持\n还有AI读心卡，帮助你了解潜意识的真实想法\n😊 EMMO\n随时记录心情的日记本\n每天用一个表情记录心情，轻松追踪情绪变化\n通过直观的情绪监测，帮助你了解自己的情绪模式，促进自我认知与调节\n🧸 解忧娃娃\n选择属于自己的解忧娃娃，将烦恼一一向TA倾诉吧\n每当烦恼解决后，娃娃还会戴上小皇冠，和你一起庆祝解决问题的快乐\n✉️ SLOWLY\n这款APP让你与全世界的笔友交流，写信的过程充满了期待与惊喜\nDIY自己的形象和昵称，自动匹配合适的笔友，感受跨越地域的心灵连接\n当你感觉疲惫的时候，试试这些APP，感受内心的平静与治愈吧！💚\n#APP推荐[话题]# #宝藏app分享[话题]# #学生必备app[话题]# #心理[话题]# #治愈[话题]# #把自己再养一遍[话题]# #大学生心理健康日[话题]#"",           ""user"": {             ""user_id"": ""661cbf8b0000000007005cf0"", "
identity_mascot,MBTI 小动物,4,67077eea000000001b020696,快点进来看各MBTI的小猫头像~,喵小U,15678,877,13,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""67077eea000000001b020696"",         ""model_type"": ""note"",         ""note_card"": {           ""type"": ""normal"",           ""title"": ""快点进来看各MBTI的小猫头像~"",           ""interact_info"": {             ""share_count"": ""2566"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""1.6万"",             ""collected"": false,             ""collected_count"": ""5458"",             ""comment_count"": ""877""           },           ""tag_list"": [             {               ""id"": ""610fdc000000000001009272"",               ""name"": ""mbti"",               ""type"": ""topic""             },             {               ""type"": ""topic"",               ""id"": ""541711f7b4c4d639d5bf0e60"",               ""name"": ""原创""             },             {               ""type"": ""topic"",               ""id"": ""5be42d3bf77664000137ac84"",               ""name"": ""插画""             },             {               ""id"": ""5be00fafcfc9bd000193136d"",               ""name"": ""头像"",               ""type"": ""topic""             },             {               ""id"": ""5c330d5400000000090231fe"",  "
identity_mascot,人格动物 测试,8,69c27405000000002202a112,你的内在小动物人格是什么？,心屿集,282,6337,12,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""note_card"": {           ""time"": 1774351365000,           ""note_id"": ""69c27405000000002202a112"",           ""title"": ""你的内在小动物人格是什么？"",           ""user"": {             ""user_id"": ""6993c536000000001c03a4c5"",             ""nickname"": ""心屿集"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31t0hc3mg5m6g5qcjokr77965v3du6d0"",             ""xsec_token"": ""AB4kqEI07V6Hv-0SxyQlpYwVH28fJHRYYtt8pJAFcnDxk=""           },           ""image_list"": [             {               ""file_id"": """",               ""url"": """",               ""stream"": {},               ""live_photo"": false,               ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081930/3e7a8810793a86eb91f82407e0fb537f/1040g00831u3ismlv2g5g5qcjokr77965q7t6440!nd_dft_wlteh_webp_3"",               ""height"": 2400,               ""width"": 1440,               ""trace_id"": """",               ""info_list"": [                 {                   ""image_scene"": ""WB_PRV"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/db2b7aedd81094d16b559b47b51dc2b1/1040g00831u3ismlv2g5g5qcjokr77965q7t6440!nd_prv_wlte"
identity_mascot,人格动物 测试,3,69e730f6000000001a02a2df,又快又准：选动物秒测出你的SBTI,曾小财😎,95,1880,8,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69e730f6000000001a02a2df"",         ""model_type"": ""note"",         ""note_card"": {           ""type"": ""normal"",           ""user"": {             ""user_id"": ""6596c8cd000000002200404e"",             ""nickname"": ""曾小财😎"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lh7vrgc5m005pcmp36ogg2ee9r3v3o"",             ""xsec_token"": ""ABMpFaAEEgZnhNyreNjRnYRW3frm0GIfoHPRKQSXxOy8U=""           },           ""time"": 1776759030000,           ""last_update_time"": 1776763350000,           ""ip_location"": ""上海"",           ""illegal_info"": {             ""desc"": ""内容可能使用AI技术生成"",             ""left_icon"": ""https://picasso-static.xiaohongshu.com/fe-platfrom/bc740cc162107169b504c4c1e5ee35f92eaa8456.png"",             ""link"": ""xhsdiscover://rn/kuri/noteStickers?background_transparent_v2=true&needNewRootNavigation=true&noteId=69e730f6000000001a02a2df""           },           ""note_id"": ""69e730f6000000001a02a2df"",           ""interact_info"": {             ""share_count"": ""19"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_co"
identity_mascot,动物人格 测试,10,69300d73000000001e03767c,免费测试动物塑测,frkiop,742,549,8,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69300d73000000001e03767c"",         ""model_type"": ""note"",         ""note_card"": {           ""image_list"": [             {               ""width"": 1150,               ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081930/a8f60f7283e1b057f7f2b5466246a2cf/notes_pre_post/1040g3k831pkjr3a6ku6g5nr5jev08duho51407o!nd_dft_wgth_webp_3"",               ""stream"": {},               ""live_photo"": false,               ""file_id"": """",               ""url"": """",               ""trace_id"": """",               ""info_list"": [                 {                   ""image_scene"": ""WB_PRV"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/f2305795d943586b8be49d39bd7fe932/notes_pre_post/1040g3k831pkjr3a6ku6g5nr5jev08duho51407o!nd_prv_wgth_webp_3""                 },                 {                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/a8f60f7283e1b057f7f2b5466246a2cf/notes_pre_post/1040g3k831pkjr3a6ku6g5nr5jev08duho51407o!nd_dft_wgth_webp_3"",                   ""image_scene"": ""WB_DFT""                 }               ],               ""url_pre"": ""http://sns-we"
identity_mascot,SBTI 测试,1,69dda45b0000000022027c02,SBTI人格 | 睡前行为大赏（上）,无印工坊,564,494,8,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""items"": [       {         ""model_type"": ""note"",         ""note_card"": {           ""type"": ""normal"",           ""user"": {             ""user_id"": ""67959e76000000000e011c18"",             ""nickname"": ""无印工坊"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31elvibjc526g5psljpr3i70olo2339o"",             ""xsec_token"": ""ABTxRD2-Pg46qZmPPwVqwStszBvJ1Lgg_pJSLfSBO2hsw=""           },           ""tag_list"": [             {               ""name"": ""性格测试"",               ""type"": ""topic"",               ""id"": ""5c2192cf000000000a0357ab""             },             {               ""id"": ""5cdb76e2000000000f03959b"",               ""name"": ""人格测试"",               ""type"": ""topic""             },             {               ""id"": ""54545b13d6e4a95bd3bc2cd9"",               ""name"": ""睡眠"",               ""type"": ""topic""             },             {               ""id"": ""61a3a029000000000101d7ca"",               ""name"": ""生活习惯差异"",               ""type"": ""topic""             }           ],           ""at_user_list"": [],           ""last_update_time"": 1776311635000,           ""share_info"": {             ""un_share"": false           },           ""note_id"
identity_mascot,SBTI 测试,6,69e9a62c000000001e00c220,,Lin,54,740,8,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""note_card"": {           ""title"": """",           ""desc"": ""分享几个人格测试\n1、sbti64.cn\nSBTI人格测试官网\n2、16personalities\nMBTI 16型人格测试官网\n3、mbti64.com\nMBTI64 型人格测试官网\n测完记得告诉我你的类型，说不定能遇到“灵魂CP”哦～😊\n#SBTI[话题]# #mbti[话题]# #mbti测试[话题]# #sbti[话题]# #人格测试[话题]# #sbti测试[话题]# #SBTI测试[话题]# #sbti64[话题]# #实用网站[话题]# #sbti梗图[话题]#"",           ""interact_info"": {             ""collected"": false,             ""collected_count"": ""15"",             ""comment_count"": ""740"",             ""share_count"": ""11"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""54""           },           ""tag_list"": [             {               ""name"": ""SBTI"",               ""type"": ""topic"",               ""id"": ""6548b5780000000003011242""             },             {               ""id"": ""610fdc000000000001009272"",               ""name"": ""mbti"",               ""type"": ""topic""             },             {               ""id"": ""61f974e1000000000101f760"",               ""name"": ""mbti测试"",               ""type"": ""topic""             },             {               ""id"": ""6650079e0"
identity_mascot,SBTI 测试,10,69dcb3f5000000001a024414,,沉默之喵🦋,121,1553,8,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""model_type"": ""note"",         ""note_card"": {           ""time"": 1776071669000,           ""last_update_time"": 1776071786000,           ""title"": """",           ""user"": {             ""user_id"": ""6442619c000000001002ba6f"",             ""nickname"": ""沉默之喵🦋"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pgmmoisis005p22c6e45ejfr7vmcog"",             ""xsec_token"": ""ABwZWgm36rxku29Af0_2EOhfz3g6hTeVatrVDO-4wNR90=""           },           ""image_list"": [             {               ""height"": 1600,               ""trace_id"": """",               ""info_list"": [                 {                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/18d6682ca1603af223be10fef2183d38/notes_pre_post/1040g3k831ut6ul3n2ae05p22c6e45ejfom3q998!nd_prv_wlteh_webp_3"",                   ""image_scene"": ""WB_PRV""                 },                 {                   ""image_scene"": ""WB_DFT"",                   ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081930/e4a92391ca3858d5acc1a8d2cd5f21e2/notes_pre_post/1040g3k831ut6ul3n2ae05p22c6e45ejfom3q998!nd_dft_wlteh_webp_3""                 "
identity_mascot,动物人格 测试,8,69d90642000000001d01ef0e,测出来是小鸡毛怎么办,奶黄包摊主,3787,415,6,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""69d90642000000001d01ef0e"",         ""model_type"": ""note"",         ""note_card"": {           ""time"": 1775880086000,           ""last_update_time"": 1775830959000,           ""ip_location"": ""江苏"",           ""type"": ""normal"",           ""title"": ""测出来是小鸡毛怎么办"",           ""desc"": ""那没招了\n你就是一只小鸡毛/小白\n#线条小狗[话题]# #线条小狗maltese[话题]# #人格测试[话题]# #mbti[话题]# #mbti梗图[话题]# #mbtimeme[话题]# #mbti测试[话题]# #马尔济斯线条小狗[话题]# #性格测试[话题]# #MBTI[话题]#"",           ""interact_info"": {             ""liked_count"": ""3787"",             ""collected"": false,             ""collected_count"": ""809"",             ""comment_count"": ""415"",             ""share_count"": ""7206"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false           },           ""tag_list"": [             {               ""id"": ""621f7efa000000000100282b"",               ""name"": ""线条小狗"",               ""type"": ""topic""             },             {               ""id"": ""633bf2020000000001001a23"",               ""name"": ""线条小狗maltese"",               ""type"": ""topic""             },             {               ""name"": ""人格测试"",          "
proxy_copy,嘴替 文案,6,662f0390000000000401abc7,我完全不介意大家想做博主的来抄我。,🐻小熊书心,6824,1175,10,"{   ""ok"": true,   ""schema_version"": ""1"",   ""data"": {     ""cursor_score"": """",     ""items"": [       {         ""id"": ""662f0390000000000401abc7"",         ""model_type"": ""note"",         ""note_card"": {           ""share_info"": {             ""un_share"": false           },           ""note_id"": ""662f0390000000000401abc7"",           ""type"": ""normal"",           ""user"": {             ""user_id"": ""54ab81e9b4c4d623305f9d6f"",             ""nickname"": ""🐻小熊书心"",             ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nb36as7645040116a0uj7bffelplr8"",             ""xsec_token"": ""ABfBUQlPWnOc8-qVG9RDutglWBdQaubKMaXi3n6xLCYxc=""           },           ""interact_info"": {             ""collected"": false,             ""collected_count"": ""5788"",             ""comment_count"": ""1175"",             ""share_count"": ""767"",             ""followed"": false,             ""relation"": ""none"",             ""liked"": false,             ""liked_count"": ""6824""           },           ""image_list"": [             {               ""height"": 2560,               ""width"": 1920,               ""stream"": {},               ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081930/c6752e31f119f4020538a591e519a075/1040g0083125jcpc4"
